X_id,Y_id,metric,mean_rel_change,std_rel_change,snr_a,total_time,D_baseline,rel_changes
banana_235,normal_194,RISWIE-PCA,0.07693984434424316,0.0,,0.27750611305236816,1.1823503340586072,[0.07693984]
gaussian_mixture_231,cylinder_40,Standard Sliced Wasserstein,0.0005004766870194016,0.0,,3.73704195022583,3.2444101055028045,[0.00050048]
gaussian_mixture_231,cylinder_40,RISWIE-PCA,7.05950307479362e-05,0.0,,0.27448534965515137,11.004304119312692,[7.05950307e-05]
normal_209,swissroll_101,Standard Sliced Wasserstein,0.010806147236284985,0.0,,7.902812480926514,0.64965863106055,[0.01080615]
normal_209,swissroll_101,RISWIE-PCA,0.006079247920412467,0.0,,0.5504348278045654,0.9695988002971292,[0.00607925]
normal_20,banana_126,Standard Sliced Wasserstein,0.005821257190549903,0.0,,5.333467721939087,0.8946147047894782,[0.00582126]
normal_20,banana_126,RISWIE-PCA,0.005494418984374074,0.0,,0.26054835319519043,1.1090310853384935,[0.00549442]
normal_182,swissroll_124,Standard Sliced Wasserstein,0.011622107087328155,0.0,,8.069868087768555,0.6489545441228536,[0.01162211]
normal_182,swissroll_124,RISWIE-PCA,0.006968909394420845,0.0,,0.537853479385376,0.9668137352952649,[0.00696891]
gaussian_mixture_121,gaussian_mixture_254,Standard Sliced Wasserstein,0.0008797814227453889,0.0,,4.578020095825195,2.4655590707364268,[0.00087978]
gaussian_mixture_121,gaussian_mixture_254,RISWIE-PCA,0.00027412199174086207,0.0,,0.33594226837158203,11.593599538861387,[0.00027412]
swissroll_258,banana_11,Standard Sliced Wasserstein,0.848238838796394,0.0,,4.427137851715088,0.03426671621497107,[0.84823884]
swissroll_258,banana_11,RISWIE-PCA,0.011072237613609434,0.0,,0.2697117328643799,0.22524115785690194,[0.01107224]
banana_276,normal_230,Standard Sliced Wasserstein,0.08667804477196628,0.0,,3.6660208702087402,0.6740394593128006,[0.08667804]
